data,autor,texto_original,respostas_coletadas,likes,reposts,uri,termo_busca,categoria_autor
2025-01-24 11:15:34+00:00,flipboardbr.flipboard.com.ap.brid.gy,"1,5 mi de brasileiros não tomaram 2ª dose da vacina contra a dengue
https://www.poder360.com.br/poder-saude/15-mi-de-brasileiros-nao-tomaram-2a-dose-da-vacina-contra-a-dengue/?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgic4je357o2,dengue,Oficial/Verificado
2025-01-24 11:03:39.378000+00:00,usuario_anonimo_3361,"eu tô com dengue, né, a médica que diagnosticou. um tipo brando e talz, já tô no final do ciclo, mas aí ontem o moço do uber achou por bem cravar que na vdd eu tô com zika e a médica errou, me explicou por que é zika (q eu já tive então sei q não é) e ficou contente pq eu só desisti de argumentar",,2,0,at://did:plc:hyt2ifmf7lhduaovndzwz6ir/app.bsky.feed.post/3lgiaqx4yfc24,dengue,Comum
2025-01-24 11:03:29.002000+00:00,usuario_anonimo_1446,nossa... mas cuidado que dengue é uma caixa de surpresas! torcendo pra se recuperar logo! 🙏,,1,0,at://did:plc:ychhfndq5x3uue4gmcm4s6r4/app.bsky.feed.post/3lgiaqnahic2n,dengue,Comum
2025-01-24 10:55:20.811000+00:00,usuario_anonimo_3549,Calor e chuvas são o cenário perfeito para proliferação do mosquito da dengue. Bora manter o quintal limpo e dar um toque na vizinhança. Procure saber o que o prefeito (a) da sua cidade está fazendo pra combater o mosquito.,,1,0,at://did:plc:7a7ioc4qymox3d2df774uu6c/app.bsky.feed.post/3lgiac3o2hk2t,dengue,Comum
2025-01-24 10:51:03.336828+00:00,g1-bot-rss.adilson.net.br,Dengue: Alto Tietê registrou 58 mortes e mais de 59 mil casos confirmados em 2024,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lgia2hvlrh23,dengue,Oficial/Verificado
2025-01-24 10:36:41.385000+00:00,usuario_anonimo_2952,Pior que na minha cidade tá tendo um surto fodido de dengue 😓 mas ao que parece não tá tão forte quanto o pessoal diz que pegou acho que peguei mais branda 🙏🏻,[farofaria.bsky.social]: nossa... mas cuidado que dengue é uma caixa de surpresas! torcendo pra se recuperar logo! 🙏,1,0,at://did:plc:sh3qzjjw2ng726ppsecrroi2/app.bsky.feed.post/3lgi7aq3xws2o,dengue,Comum
2025-01-24 10:27:01.387000+00:00,usuario_anonimo_481,"Vacina da dengue protege contra o sorotipo 3, afirma Instituto Butantan 
Estudo clínico da Butantan-DV atestou a eficácia do imunizante contra os sorotipos 1 e 2 do vírus, que circularam no período. 
Fernanda Bassette | Agência FAPESP 
agencia.fapesp.br/vacina-da-de...",,0,0,at://did:plc:rg2d3opzxfau2fk6neouhxz5/app.bsky.feed.post/3lgi6pgxnrs26,dengue,Comum
2025-01-24 05:45:58+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Drones são usados no combate à dengue no interior de São Paulo
https://www.band.uol.com.br/noticias/jornal-da-noite/ultimas/drones-sao-usados-no-combate-a-dengue-no-interior-de-sao-paulo-202501240126?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lghp2pultlk2,dengue,Oficial/Verificado
2025-01-24 04:52:01.435000+00:00,usuario_anonimo_942,"🔵Com previsão de 1 milhão de doses em 2025, Butantan produzirá vacina contra dengue.

Saiba mais:
 noticias.uol.com.br/ultimas-noti...",,24,2,at://did:plc:4ayqfmlyr4pqvrgh5q4exauu/app.bsky.feed.post/3lghlyg6a3c2y,dengue,Comum
2025-01-24 02:45:48.265000+00:00,usuario_anonimo_942,"🔴Mais de 100 mil crianças e adolescentes não completaram vacinação contra dengue no Rio de Janeiro.

odia.ig.com.br/rio-de-janei...",,18,6,at://did:plc:4ayqfmlyr4pqvrgh5q4exauu/app.bsky.feed.post/3lghewpt3j224,dengue,Comum
2025-01-24 02:39:16.305000+00:00,usuario_anonimo_978,o único ninho de amor que tem aqui é do mosquito da dengue,,0,0,at://did:plc:rgyv3tn545flp74gasnwwaq6/app.bsky.feed.post/3lghel23bnc2x,dengue,Comum
2025-01-24 01:38:54.375000+00:00,usuario_anonimo_2956,"Minha mão começa a formigar, além da coceira da dengue, aí eu sei que tá na hora de dar uma pausa. Mas as vezes saber disso não faz com que eu dê a tal pausa",,0,0,at://did:plc:5xzsa7jrllhaz6s3qeum3ukc/app.bsky.feed.post/3lghb73us4s2p,dengue,Comum
2025-01-24 00:10:31.446176+00:00,g1-bot-rss.adilson.net.br,Rio Branco tem mais de 800 notificações de dengue em 15 dias; prefeito assina decreto de emergência,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lgh4b5hikp2m,dengue,Oficial/Verificado
2025-01-23 23:49:18.197000+00:00,usuario_anonimo_4513,"é nosso dever cívico e moral engajar com as campanhas de saúde deste país.
te amo aedes aegypti teresinense. te amo!","[galinhachoca.bsky.social]: po mano a criançada nunca mais esquece, adultos tb nao kkkkk melhores campanhas. nunca vou esquecer do zé gotinha todo troncho q eu vi uma vez no postinho | [elilik.bsky.social]: Kkkkk 

Dei um zoom obrigatoriamente",244,42,at://did:plc:dixysrlfyorwln2j6e4jy2lk/app.bsky.feed.post/3lgh334eetc2k,dengue,Comum
2025-01-23 23:21:03.993000+00:00,usuario_anonimo_22,Sentindo o corpo ruim. Dorzinha no ombro e desconforto no joelho. Minha mãe tá se curando de uma dengue e eu não deixo de ficar hipocondríaca.,,0,0,at://did:plc:jxzaggv3c2aw5xbwtggapgxm/app.bsky.feed.post/3lggzimmt5s2w,dengue,Comum
2025-01-23 23:20:53.672770+00:00,g1-bot-rss.adilson.net.br,"Com risco de nova epidemia, governo de SP repassa R$ 8,7 milhões para região de Piracicaba combater dengue",,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lggziembnl2c,dengue,Oficial/Verificado
2025-01-23 23:11:56.818000+00:00,usuario_anonimo_3782,"Parece até que atropelaram-me

Cansaço, insolação ou talvez dengue?",,0,0,at://did:plc:zrcyh4b5qx225lrcghusdkmo/app.bsky.feed.post/3lggyycsbnc2m,dengue,Comum
2025-01-23 21:54:57.600000+00:00,usuario_anonimo_678,Prefeitura decreta emergência e lança ações contra dengue e chikungunya www.caldeiraopolitico.com.br/noticia/7967...,,0,0,at://did:plc:cret5cy35xdcexktk4gmpjs3/app.bsky.feed.post/3lgguonkwks26,dengue,Comum
2025-01-23 21:30:37.750285+00:00,g1-bot-rss.adilson.net.br,Rio Preto confirma duas primeiras mortes por dengue em 2025,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lggtd72nie24,dengue,Oficial/Verificado
2025-01-23 21:16:40+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Prefeitura utiliza drone no combate à dengue em São José
https://www.band.uol.com.br/band-vale/noticias/prefeitura-utiliza-drone-no-combate-a-dengue-em-sao-jose-202501231741?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgguh6skd6j2,dengue,Oficial/Verificado
2025-01-23 21:10:09.421000+00:00,sot.inf.br,*CASCAVEL - Dengue: Faça o check-list em casa e elimine criadouros do mosquito Aedes aegypti:* sot.inf.br/noticia/4464...,,0,0,at://did:plc:vdwkqby2ht2d7dplvuzw5awq/app.bsky.feed.post/3lggs6jw7r22a,dengue,Oficial/Verificado
2025-01-23 21:07:51.869000+00:00,usuario_anonimo_1064,Já peguei dengue e não desejo pra ninguém também,"[raiarstuita.bsky.social]: Essas pragas de doença é o fim, a minha chinku me deixou com sequelas de dores nos pés e mãos por meses, graças a Deus hj n sinto mais nada mas é terrível, achei pior q quando peguei COVID",0,0,at://did:plc:alxpxruefjiixh4fgpw5tjgp/app.bsky.feed.post/3lggs2gqimc22,dengue,Comum
2025-01-23 21:03:35.519000+00:00,usuario_anonimo_3568,"Isabelle tão necessária falando sobre o cuidado com a dengue e volto a reforçar a conscientização com a Chikungunya e o Zika tbm q são doenças terríveis, já peguei a Chikungunya e é horrível n desejo a ninguém, então todo cuidado com nossa saúde e segurança é primordial",[day12.bsky.social]: Já peguei dengue e não desejo pra ninguém também,35,3,at://did:plc:rov5lpnubl5iraoa5zprqcfh/app.bsky.feed.post/3lggrssbxd22w,dengue,Comum
2025-01-23 21:01:32.497000+00:00,usuario_anonimo_3462,"Casos prováveis de dengue passam de 100 mil no Brasil em 2025

#PortalR7",,0,0,at://did:plc:tgfbbsl4ee5h3n3ucp76dtpq/app.bsky.feed.post/3lggrp4wx622l,dengue,Comum
2025-01-23 20:14:28.486000+00:00,usuario_anonimo_3868,"Muita gente com dengue.
Você que tem criança de 10 a 14 anos na família: LEVE para vacinar contra a dengue!!!!",,0,0,at://did:plc:vyn264ld6a5msd3zv5brssgx/app.bsky.feed.post/3lggp2xvfwg27,dengue,Comum
2025-01-23 19:31:23.011644+00:00,g1-bot-rss.adilson.net.br,Pesquisadores alertam para ressurgimento do vírus 'tipo 3' da dengue em Rio Preto,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lggmnxzmqu2m,dengue,Oficial/Verificado
2025-01-23 19:30:26.809000+00:00,usuario_anonimo_4407,T AMO DENGUE VOU TE PENTELHAR NA ORPHANS PRA JOGAR RPG COM VC DNV <3,,0,0,at://did:plc:zt7rzgbmu4lu7ls4jaaqbrvf/app.bsky.feed.post/3lggmmahh6k2k,dengue,Comum
2025-01-23 19:20:37.852525+00:00,g1-bot-rss.adilson.net.br,Prefeitura de Cuiabá decreta estado de emergência na Saúde devido aumento de casos de dengue e chikungunya,,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lggm2qaq442m,dengue,Oficial/Verificado
2025-01-23 18:42:04.327000+00:00,usuario_anonimo_4394,"Vacinação em massa contra a dengue não vai acontecer em 2025
open.substack.com/pub/sanidade...",,0,0,at://did:plc:3cwcorxapqcyuwusjbz6e5yq/app.bsky.feed.post/3lggjvqgq422h,dengue,Comum
2025-01-23 18:22:20.045000+00:00,usuario_anonimo_4569,"Tive dengue, passei 3 dias colocando tudo pra fora.
Hoje voltei a trabalhar, e meu anel tá caindo do dedo. Obrigada dengue por me fazer perder uns 3kg, ao menos um resultado positivo. 🤌🏼",,0,0,at://did:plc:ven5uhcstzhhqgqapvc5v5b7/app.bsky.feed.post/3lggisgzgmk2l,dengue,Comum
2025-01-23 18:21:13.319674+00:00,g1-bot-rss.adilson.net.br,"Passos já tem 20% de todos os casos suspeitos de dengue em 2025 no Sul de Minas, aponta secretaria",,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lggiqj3oup2c,dengue,Oficial/Verificado
2025-01-23 18:14:02.922000+00:00,usuario_anonimo_313,"ontem eu jantei cachorro quente, mas eu só comi um pq meu corpo ainda ta esquisito da dengue

MAS EU QUERIA TER COMIDO DOIS

agr eu sinto q minha alma só vai estar em paz se eu fizer de novo cachorro quente na janta",,0,0,at://did:plc:yce4vgrnsgjqupmk2pxwuv3m/app.bsky.feed.post/3lggidmwc2k24,dengue,Comum
2025-01-23 17:32:14.744000+00:00,usuario_anonimo_2882,acordei mt zoada hj e qualquer mal estar forte eu já fico pensando mds se eh dengue dnv eu morro,,0,0,at://did:plc:33r6rtvvg2bah32tnusnhdo3/app.bsky.feed.post/3lggfyux2bc2e,dengue,Comum
2025-01-23 17:25:26.932000+00:00,metropoles.com,"➡️ Dengue: vacinas do Butantan só terão distribuição em massa em 2026

Produção de vacinas contra dengue ainda está em fase inicial. Ministério da Saúde já manifestou interesse pelo imunizante do Butantan

Leia: curt.link/zfftG",[tamiro1.bsky.social]: ,42,9,at://did:plc:a5hvq5k3vvyh52tlpqijsxg2/app.bsky.feed.post/3lggfmpzhi225,dengue,Oficial/Verificado
2025-01-23 17:22:34.434000+00:00,usuario_anonimo_1975,"Nenhuma descrição de como ter dengue dói, vai conseguir realmente descrever o quanto ter dengue dói.",,0,0,at://did:plc:3twgb476a4kgbl2f2ruxif2c/app.bsky.feed.post/3lggfhlj7gc24,dengue,Comum
2025-01-23 17:13:47.911000+00:00,usuario_anonimo_968,Idosos com mais de 70 anos podem tomar a vacina da dengue?,,1,0,at://did:plc:n3vqiuoaaufoy6od3pxlxgip/app.bsky.feed.post/3lggexveuvk2u,dengue,Comum
2025-01-23 17:02:28.181000+00:00,metropoles.com,"➡️ Tarcísio anuncia comitê de emergência para o combate à dengue em SP

Governador de São Paulo anunciou a criação de um centro de operações de emergências para conter a proliferação do Aedes aegypt

Leia: curt.link/xlaie",[tamiro1.bsky.social]: ,8,0,at://did:plc:a5hvq5k3vvyh52tlpqijsxg2/app.bsky.feed.post/3lggedn5ays25,dengue,Oficial/Verificado
2025-01-23 17:01:40.813000+00:00,usuario_anonimo_1335,Ela vai pisando aqui e vou falar q itabira da cheia de dengue,,0,0,at://did:plc:egy3o6h4bgansnlyb6jo2dax/app.bsky.feed.post/3lggec7xp6s2u,dengue,Comum
2025-01-23 16:58:28.998000+00:00,usuario_anonimo_1023,"Sem vacina em 2025, Estado investe em medidas de prevenção para Dengue. Conscientização para erradicar foco é a grande arma contra a Dengue, projeta Secretaria Estadual de Saúde de Pernambuco

www.diariodepernambuco.com.br/noticia/vida...",,0,0,at://did:plc:s2ianqlle7jz5paauz7d3nuo/app.bsky.feed.post/3lgge4izvvk2y,dengue,Comum
2025-01-23 16:33:23+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Vacina da dengue surtirá efeito em 2026, diz diretor do Butantan
https://www.poder360.com.br/poder-saude/vacina-da-dengue-surtira-efeito-em-2026-diz-diretor-do-butantan/?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lggegt5wflh2,dengue,Oficial/Verificado
2025-01-23 16:22:33.128000+00:00,usuario_anonimo_365,Contra o mosquito da dengue e Contra todas as espécies de bozovírus.,,0,0,at://did:plc:jp3yixcovya4koupglokltp2/app.bsky.feed.post/3lggc4azx4s2x,dengue,Comum
2025-01-23 16:04:08.178000+00:00,usuario_anonimo_1665,"Amiga vê com o teu médico se o “alegra” tu pode tomar, foi o único que parou minha coceira de dengue

Melhoras💕",[nagillanica.bsky.social]: vou pedir pra enfermeira entrar em contato c a medica pra perguntar ❤️ | [nagillanica.bsky.social]: Obg princesa 🥺❤️,1,0,at://did:plc:yqhnzzpn644vpbcajxrv254k/app.bsky.feed.post/3lggb3dbkfc2r,dengue,Comum
2025-01-23 15:59:39.320000+00:00,usuario_anonimo_3742,"Governo compre a VACINA DA DENGUE @brasil.gov.br 

ressurgimento do sorotipo 3 pode agravar surtos da doença no Brasil, alertam cientistas
Segundo os pesquisadores, uma nova onda de casos pelo sorotipo 3 pode surgir devido ao cenário atual, no qual a população do país não está imunizada,",,3,0,at://did:plc:nxh242mri5pnhmzmc3snexqw/app.bsky.feed.post/3lggatcuppc2f,dengue,Comum
2025-01-23 15:45:07.174000+00:00,usuario_anonimo_1934,"Para mais detalhes sobre a vacina, acesse a matéria completa no site do InfoMoney.

Foto: Canva

#Dengue #Vacina #VacinaDengue #Butantan",,0,0,at://did:plc:megivmjyoquz5jq7oze77ztb/app.bsky.feed.post/3lgg7zep6zn2z,dengue,Comum
2025-01-23 15:45:07.171000+00:00,usuario_anonimo_1934,"“UMA ENORME CONQUISTA EM NÍVEL INTERNACIONAL”

O Instituto Butantan deu início à produção de sua vacina contra a dengue, a Butantan-DV. Segundo a instituição, a expectativa é fabricar 1 milhão de doses em 2025 e mais 100 milhões nos próximos três anos.","[infomoneyoficial.bsky.social]: A fabricação ocorre um mês depois de o Butantan enviar à Agência Nacional de Vigilância Sanitária (Anvisa) a última leva de documentos necessários para o pedido do registro do imunizante. A avaliação ainda não foi concluída e, até o momento, a Butantan-DV não tem aval para distribuição e aplicação.",0,0,at://did:plc:megivmjyoquz5jq7oze77ztb/app.bsky.feed.post/3lgg7zd4tp52z,dengue,Comum
2025-01-23 14:18:00+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Ressurgimento do sorotipo 3 da dengue pode agravar surtos no Brasil | CNN Brasil
https://www.cnnbrasil.com.br/saude/ressurgimento-do-sorotipo-3-da-dengue-pode-agravar-surtos-no-brasil/?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgg3l736ibk2,dengue,Oficial/Verificado
2025-01-23 13:46:21.488000+00:00,usuario_anonimo_3726,"O que eles exportam para nós? Doenças? Dengue, chikungunya, zika e etc.",,0,0,at://did:plc:tbstf36c2bxitmdpv2jylrge/app.bsky.feed.post/3lgfzexk6ws2o,dengue,Comum
2025-01-23 13:44:02+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Dois Córregos registra o primeiro caso importado de dengue em 2025
https://www.band.uol.com.br/band-multi/bauru-e-marilia/noticias/dois-corregos-registra-o-primeiro-caso-importado-de-dengue-em-2025-202501231016?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgfzfi55qdk2,dengue,Oficial/Verificado
2025-01-23 13:28:38.299000+00:00,usuario_anonimo_3203,"Oi Nisia.
Vocês precisam falar à Nação sobre as vacinas contra dengue. 
Você e o Presidente Lula.
Daqui a pouco começam as fake news.",,0,0,at://did:plc:kfp4sj7iobnkrm5ndenyqj64/app.bsky.feed.post/3lgfyfbmbfs2q,dengue,Comum
2025-01-23 13:06:46.074000+00:00,usuario_anonimo_3145,"nunca sei se tô com gripe, covid ou dengue","[kauaneee.bsky.social]: Falta de atividade física (em meu caso | [tyukki.bsky.social]: tá chegando num ponto que acho q nem o hospital sabe mais tb…. 

melhoras ❤️‍🩹 | [lilweslen.bsky.social]: Melhoras, Nicolas! 🙏",30,0,at://did:plc:2riygmjgenfppco5exfgfo37/app.bsky.feed.post/3lgfx666cpc2b,dengue,Comum
2025-01-23 13:01:11.841000+00:00,pt.org.br,"Combate à dengue: cada ação conta! ⚠️
A prevenção é a chave para combater o mosquito Aedes aegypti . Para proteger sua casa e sua vizinhança, é essencial adotar medidas simples, mas eficazes, pelo menos uma vez por semana:
✅ Verifique se a caixa d'água está bem tampada.","[arqui29andrade.bsky.social]: Contra o mosquito da dengue e Contra todas as espécies de bozovírus. | [pt.org.br]: ✅ Mantenha lixeiras e ralos cobertos.
✅ Coloque areia nos pratos de plantas.
✅ Recolha e acondicione o lixo do quintal.
✅ Limpe as calhas e as bandejas de geladeira e ar-condicionado.",51,14,at://did:plc:3zb6cejpu3xtpvgk4q5vsvzh/app.bsky.feed.post/3lgfwu7guuk2k,dengue,Oficial/Verificado
2025-01-23 12:48:11.730000+00:00,sul21.com.br,Vacinação em massa contra dengue não ocorrerá em 2025 no Brasil. Previsão do Instituto Butantan é fornecer um milhão de doses neste ano e 100 milhões em 2027. sul21.com.br/noticias/sau...,,2,0,at://did:plc:4yi6rlsbrbzranzpddl4otit/app.bsky.feed.post/3lgfw4xhb4k2a,dengue,Oficial/Verificado
2025-01-23 12:37:37.798000+00:00,usuario_anonimo_80,"O ressurgimento do sorotipo 3 da #dengue no Brasil após 17 anos pode contribuir para agravar novos surtos da doença no país. Isso porque a população não está imunizada contra essa linhagem e, ao mesmo tempo, os sorotipos 1 e 2 continuam em circulação, alertam especialistas. agencia.fapesp.br/53754",,3,0,at://did:plc:qjmnwkd65ztmujsht4arcgno/app.bsky.feed.post/3lgfvk2v5wc2g,dengue,Comum
2025-01-23 11:59:41.943000+00:00,usuario_anonimo_2952,"Pior viu, aqui na minha cidade tá uma proliferação terrível de dengue, tá geral pegando",,0,0,at://did:plc:sh3qzjjw2ng726ppsecrroi2/app.bsky.feed.post/3lgftgahlbk23,dengue,Comum
2025-01-23 11:53:58.330000+00:00,usuario_anonimo_1382,"Gov fazendo alarde por enviar teste rápido como campanha contra dengue

A pessoa com febre e oferecem termômetro e não dipirona

Plmdd libera a VACINA da dengue pro SUS!!",,0,0,at://did:plc:4m6rslivkqskdxo7eb6tiyda/app.bsky.feed.post/3lgft3yrdpc2k,dengue,Comum
2025-01-23 11:51:05.872000+00:00,cartacapital.com.br,Brasil não terá vacinação em massa contra a dengue em 2025,[docebarbara.bsky.social]: Porra,7,1,at://did:plc:5iajwrxckt5oay3i2lvhgehr/app.bsky.feed.post/3lgfswucdos2b,dengue,Oficial/Verificado
2025-01-23 11:44:05.993000+00:00,usuario_anonimo_2927,é muito triste ver que a adesão à vacinação de dengue tá baixa,[graton.bsky.social]: simm véi um monte de criança não tomou a segunda dose :(,0,0,at://did:plc:y6vliwle73klp62cwoklalm6/app.bsky.feed.post/3lgfskduolc2r,dengue,Comum
2025-01-23 11:32:16.459000+00:00,usuario_anonimo_953,"🗣️Avanços contra a dengue

Se a vacina for aprovada, o Butantan prevê entregar cerca de 100 milhões de doses ao Ministério da Saúde nos próximos três anos.",,7,0,at://did:plc:hl5qwbghniwqup3j6r7xwekz/app.bsky.feed.post/3lgfrv77fck23,dengue,Comum
2025-01-23 11:26:59.799000+00:00,usuario_anonimo_642,"Esse medicamento é contra indicado em caso de dengue. Ao persistirem os sintomas, um médico deverá ser consultado",,0,0,at://did:plc:jx7hzxv5lh3xxsiz5wyq5mqk/app.bsky.feed.post/3lgfrlr7pys2f,dengue,Comum
2025-01-23 11:21:04.503691+00:00,g1-bot-rss.adilson.net.br,"Casos de dengue no Amazonas tendem a aumentar nas próximas semanas, alerta FVS-RCP",,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lgfrba2nsa23,dengue,Oficial/Verificado
2025-01-23 11:17:56+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Butantan começa a produzir sua vacina contra a dengue
https://www.infomoney.com.br/saude/butantan-comeca-a-produzir-sua-vacina-contra-a-dengue/?utm_source=flipboard&utm_medium=activitypub 

Posted into Economia & Negócios @economia-neg-cios-FlipboardBR",,0,1,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgfrbgn36c52,dengue,Oficial/Verificado
2025-01-23 10:00:24+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Dengue: o que você precisa saber para se proteger da doença no verão
https://www.uol.com.br/vivabem/noticias/redacao/2025/01/23/dengue-o-que-voce-precisa-saber-para-se-proteger-da-doenca.htm?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias @not-cias-FlipboardBR",,1,0,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lgfn5yov2g52,dengue,Oficial/Verificado
2025-01-23 09:13:33.940000+00:00,usuario_anonimo_4028,ontem passou o fumacê contra a dengue aqui no bairro. Hoje o vizinho da frente falou que a esposa está internada com dengue hemorrágica. e lá vamos nós,,2,0,at://did:plc:du4bbc2lsouth5kfcrqibhr4/app.bsky.feed.post/3lgfk56adcc2g,dengue,Comum
2025-01-23 08:46:18.692000+00:00,usuario_anonimo_2044,"Natal é uma cidade que não faz sentido nem agente da dengue visitar as casas, porque é TANTO lixo na rua pra acumular água que devia seriamente passar um caminhão de fumaça pela cidade mesmo.",,1,0,at://did:plc:wwhbryrpxyh3hmr5uz4jekc4/app.bsky.feed.post/3lgfimgqih22j,dengue,Comum
2025-01-23 07:22:09.369000+00:00,handle.invalid,"Instituto Butantan inicia produção de vacina contra a dengue, mas vacinação em massa deve demorar.
#dengue #vacina #vacinacontradengue 
gazetaexpressa.com.br/instituto-bu...",,0,0,at://did:plc:4bfemnmfhl6mu3nxbdkd2qbl/app.bsky.feed.post/3lgfdvxdexc2y,dengue,Oficial/Verificado
2025-01-23 05:22:51.055000+00:00,usuario_anonimo_1901,"*_Saúde_*

*Campanha sobre sintomas da dengue é reforçada e 6,5 milhões de testes rápidos e inéditos serão distribuídos nacionalmente.*

Veja em: ibi.ong.br/noticia/1635...",,0,0,at://did:plc:ycougbqbzezzfi65zvtnz3v5/app.bsky.feed.post/3lgf5amn4t22r,dengue,Comum
2025-01-23 04:45:39.525000+00:00,usuario_anonimo_1876,"#GovernoLula:
Para tentar identificar os casos de #dengue de forma precoce, principalmente em municípios com acesso limitado a serviços laboratoriais, o Ministério da #Saúde decidiu distribuir 6,5 milhões de testes rápidos em todo o país.
tvtnews.com.br/saude-encami...",,21,12,at://did:plc:sjxm7co3dtxljtn7wxkedsnm/app.bsky.feed.post/3lgf364i2h22o,dengue,Comum
2025-01-23 01:44:15+00:00,flipboardbr.flipboard.com.ap.brid.gy,"Nísia não prevê vacinação em massa contra dengue em 2025: 'Ainda não será a solução'
https://www.band.uol.com.br/noticias/nisia-nao-preve-vacinacao-em-massa-contra-dengue-em-2025-ainda-nao-sera-a-solucao-202501222203?utm_source=flipboard&utm_medium=activitypub 

Posted into Notícias […]",,0,0,at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lger3gtxuul2,dengue,Oficial/Verificado
2025-01-23 01:29:49.376000+00:00,usuario_anonimo_2620,"O pior da dengue agora tá sendo a fase da coceira, pqp quero arrancar a pele do meu corpo todo.",,0,0,at://did:plc:d6ktewrl2qyulns2mpcwaybf/app.bsky.feed.post/3lgeq7wnyk225,dengue,Comum
2025-01-22 23:28:54.242000+00:00,usuario_anonimo_1874,"QIE CALOR ....
Tão jogando veneno na rua por causa da dengue 
Minha cidade tá com epidemia 😬",,0,0,at://did:plc:qqzow3lle4h4yxmcfshwpnlv/app.bsky.feed.post/3lgejhpmtrc24,dengue,Comum
2025-01-22 23:25:55.951000+00:00,usuario_anonimo_3462,"Butantan começa a produzir sua vacina contra dengue; Anvisa ainda não aprovou

#PortalR7 #R7",,2,1,at://did:plc:tgfbbsl4ee5h3n3ucp76dtpq/app.bsky.feed.post/3lgejcflthk2e,dengue,Comum
2025-01-22 23:10:37.313802+00:00,g1-bot-rss.adilson.net.br,"Com aumento de casos de dengue, pacientes enfrentam fila de espera em UPA de Mirassol",,0,0,at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3lgeih37oks2h,dengue,Oficial/Verificado
2025-01-22 23:07:36.457000+00:00,agenciabrasil.ebc.com.br,"TESTES RÁPIDOS | Para tentar identificar os casos e óbitos por dengue, Zika e Chikungunya durante o período sazonal no Brasil, o governo federal intensificou a campanha de conscientização e mobilização com 6,5 milhões de testes rápidos em todo o país. 

Leia: trk.ebc.com.br/swME7",,69,20,at://did:plc:ztlva54tddon2j3sckzalppf/app.bsky.feed.post/3lgeibn37uk22,dengue,Oficial/Verificado
2025-01-22 23:02:58.689000+00:00,usuario_anonimo_609,Eu tô com febre ? Eu tô morrendo de calor ? Eu tô com gripe ? Eu tô com dengue?,,0,0,at://did:plc:56satj4ngooxiwks6lnrgxd2/app.bsky.feed.post/3lgehze5nnc2v,dengue,Comum
2025-01-22 22:44:11.643000+00:00,usuario_anonimo_2921,bukakke contra a dengue!,,6,0,at://did:plc:uiizujwhp5dpdjpglachsw3u/app.bsky.feed.post/3lgegxrcrvk2z,dengue,Comum
